variable,min,max,mean,median,std
total_cap,298.2142857142857,298.2142857142857,298.2142857142857,298.2142857142857,0.0
market_cost,9422.071428571428,9422.071428571428,9422.071428571428,9422.071428571428,0.0
lambda_e_avg,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,0.0
ls_total,0.0,0.0,0.0,0.0,0.0
rd_volume,112.43294090863768,112.43294090863768,112.43294090863766,112.43294090863768,1.556721137788958e-14
rd_cost,247.61104780960858,247.61104780960858,247.6110478096086,247.61104780960858,3.113442275577916e-14
curtailment,0.0,0.0,0.0,0.0,0.0
rd_up_vol,56.21647045431884,56.21647045431884,56.21647045431883,56.21647045431884,7.78360568894479e-15
rd_down_vol,56.21647045431884,56.21647045431884,56.21647045431883,56.21647045431884,7.78360568894479e-15
rd_cost_econ,247.61104780960858,247.61104780960858,247.6110478096086,247.61104780960858,3.113442275577916e-14
curt_cost,0.0,0.0,0.0,0.0,0.0
lambda_c_z1,22.5,22.5,22.5,22.5,0.0
lambda_c_z2,22.5,22.5,22.5,22.5,0.0
lambda_c_z3,20.5,20.5,20.5,20.5,0.0
c_dem_z1,5.714285714285714,10.714285714285714,8.214285714285714,8.214285714285714,2.73861278752583
c_dem_z2,142.5,147.5,145.0,145.0,2.7386127875258306
c_dem_z3,145.0,145.0,145.0,145.0,0.0
nu_c_z1,22.5,22.5,22.5,22.5,0.0
nu_c_z2,22.5,22.5,22.5,22.5,0.0
nu_c_z3,20.5,20.5,20.5,20.5,0.0
req_z1,5.7142857142857135,10.714285714285714,8.214285714285714,8.214285714285714,2.7386127875258306
req_z2,142.5,147.5,145.0,145.0,2.7386127875258306
req_z3,145.00000000000003,145.00000000000003,145.00000000000003,145.00000000000003,0.0
net_import_z1,0.0,5.0,2.5,2.5,2.7386127875258306
net_import_z2,2.5,7.5,5.0,5.0,2.7386127875258306
net_import_z3,-7.5,-7.5,-7.5,-7.5,0.0
c_NL0 0 CCGT,5.714285714285714,10.714285714285714,8.214285714285714,8.214285714285714,2.73861278752583
c_NL0 1 coal,142.5,147.5,145.0,145.0,2.7386127875258306
c_NL0 10 nuclear,145.0,145.0,145.0,145.0,0.0
