run_id,t,total_market_overload_index,maximum_line_overload_mw,overloaded_lines,grid_load_shedding_mw,scenario,case_study,design,sigma
1,1,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,2,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,3,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,4,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,5,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,6,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,7,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,8,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,9,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,10,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,11,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,12,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,13,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,14,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,15,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,16,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,17,32.76346187173863,32.76346187173863,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,18,47.49864883975511,47.49864883975511,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,19,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,20,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,21,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,22,77.99984115342966,48.27265841961776,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,23,83.68456536151245,83.68456536151245,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,24,827.6558951887093,310.3733398198965,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,25,554.5192226219993,554.5192226219993,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,26,56.92819626518269,56.92819626518269,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,27,670.7862623650377,670.7862623650377,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,28,380.04700547241896,241.064390421275,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,29,1530.263657424512,548.6946663988032,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,30,3279.5274086311792,1280.1813794786112,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,31,1237.9682013967624,582.0374885604218,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,32,914.5942631524927,363.4351090484717,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,33,1397.8041919418574,498.6535447946234,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,34,748.2594004119494,304.26791992950064,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,35,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,36,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,37,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,38,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,39,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,40,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,41,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,42,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,43,25.0356980700883,25.0356980700883,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,44,444.619445390901,364.7812701804636,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,45,35.010090421462905,35.010090421462905,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,46,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,47,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,48,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,49,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,50,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,51,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,52,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,53,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,54,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,55,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,56,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,57,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,58,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,59,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,60,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,61,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,62,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,63,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,64,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,65,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,66,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,67,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,68,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,69,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,70,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,71,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,72,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,73,11.409830743012208,11.409830743012208,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,74,39.83605916510953,39.83605916510953,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,75,98.66907696206954,97.85027935158428,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,76,127.40043224214719,112.61983023974824,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,77,320.5934668421552,168.84050373397793,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,78,140.91961767410407,88.21978579840516,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,79,611.6074465225759,246.32028345107076,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,80,145.43668851929294,89.18820055083302,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,81,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,82,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,83,1167.1080816163208,817.3773043094114,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,84,1613.3169063212201,515.4468647550201,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,85,1781.3539812155254,538.233551417596,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,86,283.89674058956257,190.7882217364289,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,87,2693.010319122068,900.0209410646424,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,88,170.03517754353527,139.03983856618572,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,89,1595.3951229156996,585.4185875077543,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,90,1788.586863670674,980.397020050928,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,91,1148.8765512556631,417.8898038932501,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,92,2557.8106037165303,1267.575640597608,6,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,93,2298.2758292005146,775.4261232816051,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,94,946.1132745152506,329.7865421367336,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,95,1061.3331855301567,418.42961133146434,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,96,1541.8871785209365,951.2732978120642,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,97,2754.679908351109,1000.26983046931,6,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,98,2864.73488473175,702.7306417259301,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,99,4846.047911548022,1278.408472061972,6,45.5155686110038,nl34_z1_sigma0,Case Study 1,Country-wide,
1,100,6793.504425142037,1842.0962908898528,8,518.472735667973,nl34_z1_sigma0,Case Study 1,Country-wide,
1,101,5794.32902412859,1594.5766157761725,6,1248.365177159511,nl34_z1_sigma0,Case Study 1,Country-wide,
1,102,9116.736109206988,2426.627982611465,7,2052.883324223742,nl34_z1_sigma0,Case Study 1,Country-wide,
1,103,8418.013784241144,2636.394949347511,8,2240.1944496068754,nl34_z1_sigma0,Case Study 1,Country-wide,
1,104,9379.860842663344,2466.7962208366957,8,1534.5810380028724,nl34_z1_sigma0,Case Study 1,Country-wide,
1,105,6846.9661213862455,2011.075042732524,6,1060.010649603173,nl34_z1_sigma0,Case Study 1,Country-wide,
1,106,5758.522662744113,1770.25861364284,6,809.2338637530577,nl34_z1_sigma0,Case Study 1,Country-wide,
1,107,7893.3428795694335,2125.079395849056,6,839.9594354527671,nl34_z1_sigma0,Case Study 1,Country-wide,
1,108,6712.996444411041,1954.9567108459005,8,812.7434010131628,nl34_z1_sigma0,Case Study 1,Country-wide,
1,109,7055.14579475611,2088.785618367634,6,1033.8462817395584,nl34_z1_sigma0,Case Study 1,Country-wide,
1,110,8508.405228648775,2084.5858048466207,7,1323.4716264000485,nl34_z1_sigma0,Case Study 1,Country-wide,
1,111,6209.975785132632,2005.4541650455656,6,1647.1036643964596,nl34_z1_sigma0,Case Study 1,Country-wide,
1,112,12080.426491973232,3162.7087109682416,10,2329.5336619589825,nl34_z1_sigma0,Case Study 1,Country-wide,
1,113,8032.132343630388,2661.865559100722,5,2753.588393463149,nl34_z1_sigma0,Case Study 1,Country-wide,
1,114,10514.828203998455,3311.386537017911,10,3077.4235107620593,nl34_z1_sigma0,Case Study 1,Country-wide,
1,115,10565.175648728975,3080.5806641115696,9,2902.6487109676355,nl34_z1_sigma0,Case Study 1,Country-wide,
1,116,9745.436330432414,2705.1814371617857,8,2089.512898997099,nl34_z1_sigma0,Case Study 1,Country-wide,
1,117,10232.685123832804,2243.5240057731835,11,976.8607846073646,nl34_z1_sigma0,Case Study 1,Country-wide,
1,118,4597.089895909032,1273.214967716527,6,205.442434754282,nl34_z1_sigma0,Case Study 1,Country-wide,
1,119,2397.7856929937325,952.4035642449307,6,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,120,1498.4063566772684,622.560056967796,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,121,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,122,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,123,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,124,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,125,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,126,28.786803046123737,28.786803046123737,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,127,113.775380608035,113.775380608035,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,128,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,129,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,130,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,131,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,132,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,133,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,134,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,135,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,136,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,137,172.363688832653,130.2380169691363,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,138,745.3891672066977,309.5177025851697,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,139,385.46473549079894,179.3348784068993,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,140,198.36778504810206,132.24407669472475,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,141,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,142,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,143,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,144,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,145,2043.0954892466002,805.0316995278394,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,146,1062.3809272233227,400.43138901382406,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,147,3686.0283274357694,1212.6624557692908,6,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,148,4200.0293131319995,1431.289382157006,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,149,7842.223915333431,1661.7639279376422,8,984.1516547973447,nl34_z1_sigma0,Case Study 1,Country-wide,
1,150,9297.606232271875,2859.811795737667,8,2519.447077956063,nl34_z1_sigma0,Case Study 1,Country-wide,
1,151,10865.859461512928,3364.019087675704,11,3140.3823318926748,nl34_z1_sigma0,Case Study 1,Country-wide,
1,152,10019.04178037105,3007.3183676015237,9,2733.916160130944,nl34_z1_sigma0,Case Study 1,Country-wide,
1,153,9370.182774814966,2533.070665276051,7,2118.6097367770262,nl34_z1_sigma0,Case Study 1,Country-wide,
1,154,6870.291119203984,2095.746603117157,8,1881.201549562736,nl34_z1_sigma0,Case Study 1,Country-wide,
1,155,6276.2704409279895,2112.029450596271,6,1241.78093657771,nl34_z1_sigma0,Case Study 1,Country-wide,
1,156,6578.545103467589,1741.6160366936028,8,764.5435187080009,nl34_z1_sigma0,Case Study 1,Country-wide,
1,157,4963.220577598872,1375.1751429565916,5,394.67761233914433,nl34_z1_sigma0,Case Study 1,Country-wide,
1,158,4453.839673970754,1308.7358045714373,5,607.1131535514435,nl34_z1_sigma0,Case Study 1,Country-wide,
1,159,4972.175701626417,1544.0448161247175,5,969.1858443292151,nl34_z1_sigma0,Case Study 1,Country-wide,
1,160,2768.7613383232615,770.3780883070763,6,368.949079104464,nl34_z1_sigma0,Case Study 1,Country-wide,
1,161,1954.1447126598218,771.4827381749529,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,162,1579.2039058241176,868.0029119685249,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,163,986.4709172921229,681.1546431135179,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,164,170.94704990058096,126.36792339641806,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,165,37.86683689633696,37.86683689633696,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,166,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,167,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,168,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,169,663.7493742774798,257.0935193813775,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,170,899.2938475850516,387.02470107426905,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,171,1406.993089466649,561.6588945046159,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,172,1406.0885113156603,923.8853623774244,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,173,3753.9642010733896,1140.7538731012623,7,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
1,174,6912.871060095123,2160.2658276504244,7,1307.4324073843557,nl34_z1_sigma0,Case Study 1,Country-wide,
1,175,11192.622593051174,3159.711847436429,9,3134.262309186372,nl34_z1_sigma0,Case Study 1,Country-wide,
1,176,13399.20778848913,3914.191715939544,10,4607.584770449176,nl34_z1_sigma0,Case Study 1,Country-wide,
1,177,14094.056732293135,4116.578449252565,10,5013.511090616126,nl34_z1_sigma0,Case Study 1,Country-wide,
1,178,13787.818546387956,4016.3415106821512,10,4758.44291274995,nl34_z1_sigma0,Case Study 1,Country-wide,
1,179,13511.549331261762,3903.405524118297,11,4237.920047507115,nl34_z1_sigma0,Case Study 1,Country-wide,
1,180,10718.268386254878,3325.6735445099657,9,3724.3431709674733,nl34_z1_sigma0,Case Study 1,Country-wide,
1,181,12037.965581656335,3417.837971340946,9,3715.1980364272104,nl34_z1_sigma0,Case Study 1,Country-wide,
1,182,12783.291248933316,3676.2709887529054,10,3710.0435993902042,nl34_z1_sigma0,Case Study 1,Country-wide,
1,183,11894.608061169949,3414.5404927424934,9,3567.138622888341,nl34_z1_sigma0,Case Study 1,Country-wide,
1,184,13033.276841467405,3516.0737305764897,10,3316.0555381693425,nl34_z1_sigma0,Case Study 1,Country-wide,
1,185,12012.884231856287,3173.997003661023,9,3424.205735274855,nl34_z1_sigma0,Case Study 1,Country-wide,
1,186,8400.98000655859,2629.2001954174584,7,2752.8913570614905,nl34_z1_sigma0,Case Study 1,Country-wide,
1,187,5370.146774011861,1657.8752797752009,7,1434.295422092183,nl34_z1_sigma0,Case Study 1,Country-wide,
1,188,5913.957200575051,1703.3182057527774,6,956.4942609812847,nl34_z1_sigma0,Case Study 1,Country-wide,
1,189,5756.424068653498,1410.0202127568489,7,887.625458895513,nl34_z1_sigma0,Case Study 1,Country-wide,
1,190,5959.870656617848,1628.9626926460603,6,785.2706586691547,nl34_z1_sigma0,Case Study 1,Country-wide,
1,191,8183.691813805156,1968.3912112387125,9,714.7505945225557,nl34_z1_sigma0,Case Study 1,Country-wide,
1,192,6185.149750659621,1225.0207446778822,8,109.09511158185576,nl34_z1_sigma0,Case Study 1,Country-wide,
2,1,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,2,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,3,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,4,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,5,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,6,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,7,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,8,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,9,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,10,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,11,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,12,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,13,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,14,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,15,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,16,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,17,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,18,31.234561782102105,31.234561782102105,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,19,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,20,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,21,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,22,107.11336455258218,99.85430697021512,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,23,199.20166107168245,151.484294256853,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,24,84.99664205565136,84.99664205565136,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,25,441.7323294914728,249.02858819050323,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,26,549.195190133097,284.4095277843121,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,27,1382.1028904332604,498.098439247164,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,28,1383.8001618498445,499.5124617162038,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,29,882.0426459276528,387.66204378406417,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,30,1172.9401169940606,445.0092243846215,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,31,719.5560658710045,263.76550051692163,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,32,1073.0251621951115,444.299720682246,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,33,617.5672969845856,300.062562116482,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,34,759.3662419207681,312.1164262917656,3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,35,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,36,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,37,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,38,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,39,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,40,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,41,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,42,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,43,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,44,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,45,19.901446919734898,18.586212387521076,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,46,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,47,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,48,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,49,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,50,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,51,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,52,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,53,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,54,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,55,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,56,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,57,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,58,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,59,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,60,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,61,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,62,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,63,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,64,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,65,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,66,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,67,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,68,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,69,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,70,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,71,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,72,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,73,9.267969982171508,9.267969982171508,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,74,41.19827046525438,41.19827046525438,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,75,69.99979774887959,69.99979774887959,1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,76,115.68574071240677,101.22041810783584,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,77,152.58606598548667,109.96588653797572,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,78,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,79,334.87739302582145,173.04117919553585,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,80,145.43668851929294,89.18820055083302,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,81,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,82,0.0,0.0,0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,83,386.6030258596402,217.80252153625892,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,84,752.9619481558402,324.236802479958,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,85,562.912119745148,277.8211731638031,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,86,251.73946488860884,174.70958388595204,2,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,87,1029.1547544161672,393.22178821028535,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,88,1989.4319422189787,623.6032891861249,4,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,89,1326.9025418541378,395.6267523707653,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,90,1162.1758116928966,412.3704171854857,5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
2,91,2014.1037200988412,618.7910401295477,6,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
