variable,min,max,mean,median,std
total_cap,502.4607752131342,502.4607752131342,502.4607752131342,502.4607752131342,0.0
market_cost,2.268421239394209e9,2.268421239394209e9,2.268421239394209e9,2.268421239394209e9,0.0
lambda_e_avg,42.99563963403594,42.99563963403594,42.99563963403594,42.99563963403594,0.0
ls_total,0.0,0.0,0.0,0.0,0.0
rd_volume,236502.3635886857,236502.3635886857,236502.36358868566,236502.3635886857,3.1113303489101166e-11
rd_cost,5.335310324580112e9,5.335310324580112e9,5.335310324580112e9,5.335310324580112e9,0.0
curtailment,77398.05268664965,77398.05268664965,77398.05268664965,77398.05268664965,0.0
rd_up_vol,79552.15545101803,79552.15545101803,79552.15545101803,79552.15545101803,0.0
rd_down_vol,156950.20813766765,156950.20813766765,156950.20813766765,156950.20813766765,0.0
rd_cost_econ,-5.1553107987139225e6,-5.1553107987139225e6,-5.1553107987139225e6,-5.1553107987139225e6,0.0
curt_cost,5.340465635378826e9,5.340465635378826e9,5.340465635378826e9,5.340465635378826e9,0.0
lambda_c_z1,5975.333557227263,5975.333557227263,5975.333557227263,5975.333557227263,0.0
lambda_c_z2,5975.333557227263,5975.333557227263,5975.333557227263,5975.333557227263,0.0
lambda_c_z3,11368.88531658442,11368.88531658442,11368.88531658442,11368.88531658442,0.0
c_dem_z1,7266.2,7266.2,7266.199999999999,7266.2,9.722907340344114e-13
c_dem_z2,4899.199677490844,4899.199677490844,4899.199677490844,4899.199677490844,0.0
c_dem_z3,4623.76109772229,4623.76109772229,4623.76109772229,4623.76109772229,0.0
nu_c_z1,5975.333557227263,5975.333557227263,5975.333557227263,5975.333557227263,0.0
nu_c_z2,5975.333557227263,5975.333557227263,5975.333557227263,5975.333557227263,0.0
nu_c_z3,11368.885316584936,11368.885316584936,11368.885316584936,11368.885316584936,0.0
req_z1,7266.2,7266.2,7266.199999999999,7266.2,9.722907340344114e-13
req_z2,4899.199677490844,4899.199677490844,4899.199677490844,4899.199677490844,0.0
req_z3,4623.76109772229,4623.76109772229,4623.76109772229,4623.76109772229,0.0
net_import_z1,-38.453297475133695,-38.453297475133695,-38.453297475133695,-38.453297475133695,0.0
net_import_z2,-2338.8903589616048,-2338.8903589616048,-2338.890358961605,-2338.8903589616048,4.861453670172057e-13
net_import_z3,2377.3436564367385,2377.3436564367385,2377.3436564367385,2377.3436564367385,0.0
c_NL0 0 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 1 Invest,22.761097722290287,22.761097722290287,22.761097722290287,22.761097722290287,0.0
c_NL0 10 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 11 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 12 Invest,87.28251610841744,87.28251610841744,87.28251610841744,87.28251610841744,0.0
c_NL0 13 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 14 Invest,132.55793760945926,132.55793760945926,132.55793760945926,132.55793760945926,0.0
c_NL0 15 Invest,63.85828882798069,63.85828882798069,63.85828882798069,63.85828882798069,0.0
c_NL0 16 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 17 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 18 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 19 Invest,125.54331959987667,125.54331959987667,125.54331959987667,125.54331959987667,0.0
c_NL0 2 Invest,62.17730034115448,62.17730034115448,62.17730034115448,62.17730034115448,0.0
c_NL0 20 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 21 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 22 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 23 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 24 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 25 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 26 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 27 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 28 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 3 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 30 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 31 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 33 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 4 Invest,8.280315003955366,8.280315003955366,8.280315003955366,8.280315003955366,0.0
c_NL0 5 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 6 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 7 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 8 Invest,0.0,0.0,0.0,0.0,0.0
c_NL0 9 Invest,0.0,0.0,0.0,0.0,0.0
